"Run","LTE","Cultivar","Trt","Date","Sample"
"211013AA",-14.8,"BR","constant",2021-10-13,"AA"
"211013AA",-14.8,"PP","constant",2021-10-13,"AA"
"211013AA",-14.8,"BR","constant",2021-10-13,"AA"
"211013AA",-14.8,"FR","constant",2021-10-13,"AA"
"211013AA",-14.8,"BR","constant",2021-10-13,"AA"
"211013AA",-14.9,"PP","constant",2021-10-13,"AA"
"211013AA",-14.9,"PP","constant",2021-10-13,"AA"
"211013AA",-14.9,"MQ","constant",2021-10-13,"AA"
"211013AA",-14.9,"MQ","constant",2021-10-13,"AA"
"211013AA",-15,"MQ","constant",2021-10-13,"AA"
"211013AA",-15.1,"PP","constant",2021-10-13,"AA"
"211013AA",-15.1,"PP","constant",2021-10-13,"AA"
"211013AA",-15.1,"PP","constant",2021-10-13,"AA"
"211013AA",-15.1,"FR","constant",2021-10-13,"AA"
"211013AA",-15.2,"LC","constant",2021-10-13,"AA"
"211013AA",-15.2,"FR","constant",2021-10-13,"AA"
"211013AA",-15.2,"BR","constant",2021-10-13,"AA"
"211013AA",-15.2,"PP","constant",2021-10-13,"AA"
"211013AA",-15.2,"PP","constant",2021-10-13,"AA"
"211013AA",-15.2,"BR","constant",2021-10-13,"AA"
"211013AA",-15.3,"FR","constant",2021-10-13,"AA"
"211013AA",-15.3,"FR","constant",2021-10-13,"AA"
"211013AA",-15.3,"BR","constant",2021-10-13,"AA"
"211013AA",-15.3,"PP","constant",2021-10-13,"AA"
"211013AA",-15.3,"BR","constant",2021-10-13,"AA"
"211013AA",-15.4,"PP","constant",2021-10-13,"AA"
"211013AA",-15.4,"PP","constant",2021-10-13,"AA"
"211013AA",-15.4,"PP","constant",2021-10-13,"AA"
"211013AA",-15.5,"BR","constant",2021-10-13,"AA"
"211013AA",-15.7,"PP","constant",2021-10-13,"AA"
"211013AA",-15.7,"BR","constant",2021-10-13,"AA"
"211013AA",-15.8,"PP","constant",2021-10-13,"AA"
"211013AA",-15.8,"MQ","constant",2021-10-13,"AA"
"211013AA",-16.1,"PP","constant",2021-10-13,"AA"
"211013AA",-16.3,"MQ","constant",2021-10-13,"AA"
"211013AA",-16.5,"PP","constant",2021-10-13,"AA"
"211013AA",-16.8,"PP","constant",2021-10-13,"AA"
"211013AA",-17,"FR","constant",2021-10-13,"AA"
"211013AA",-10.1,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-10.7,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-10.8,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-10.9,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.1,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.2,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-11.2,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.3,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.3,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-11.4,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.4,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.5,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.5,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.6,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.6,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.7,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.7,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.7,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.9,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.9,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-11.9,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-12,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-12.1,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-12.1,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-12.2,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-12.2,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-12.3,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-12.5,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-12.5,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-12.5,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-12.7,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-12.7,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-12.7,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-12.8,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-12.9,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-13.1,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-13.1,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-13.1,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-13.2,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-13.2,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-13.2,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-13.3,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-13.3,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-13.3,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-13.3,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-13.3,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-13.4,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-13.5,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-13.5,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-13.5,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-13.6,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-13.6,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-13.6,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-13.6,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-13.6,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-13.7,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-13.8,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-13.8,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-13.8,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-13.8,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-13.9,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-13.9,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-13.9,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-13.9,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-13.9,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-14,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-14,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-14,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-14,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-14.1,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-14.1,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-14.1,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-14.1,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-14.1,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-14.1,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-14.1,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-14.1,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-14.2,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-14.2,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-14.2,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-14.2,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-14.2,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-14.2,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-14.2,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-14.3,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-14.3,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-14.3,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-14.3,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-14.3,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-14.3,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-14.4,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-14.4,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-14.4,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-14.4,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-14.4,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-14.4,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-14.4,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-14.5,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-14.5,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-14.5,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-14.5,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-14.6,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-14.6,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-14.6,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-14.7,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-14.7,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-14.8,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-14.8,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-14.8,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-14.8,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-14.8,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-14.8,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-14.8,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-14.8,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-14.9,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-14.9,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-14.9,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-14.9,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-15,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-15.1,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-15.1,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-15.1,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-15.1,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-15.2,"LC","fluctuating",2021-10-13,"AA"
"211013AA",-15.2,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-15.2,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-15.2,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-15.2,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-15.2,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-15.3,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-15.3,"FR","fluctuating",2021-10-13,"AA"
"211013AA",-15.3,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-15.3,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-15.3,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-15.4,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-15.4,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-15.4,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-15.5,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-15.7,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-15.7,"BR","fluctuating",2021-10-13,"AA"
"211013AA",-15.8,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-15.8,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-16.1,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-16.3,"MQ","fluctuating",2021-10-13,"AA"
"211013AA",-16.5,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-16.8,"PP","fluctuating",2021-10-13,"AA"
"211013AA",-17,"FR","fluctuating",2021-10-13,"AA"
